SupplyChainFlow,FacilityType,ShipToParty,ShipToName,Material,MaterialDescription,Order,Delivery,Agmd,MonthAgmd,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,ShipToCountry,SoldToName,ABCClass,Account,Segment,ProductGroup,ProductOrigin,Commodity,TotalS&D,GM,CBM,CBMAI,EBITAI
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691421,89302233,2022-11-22,11,16.8,104759.76,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,3725.582914464321,3725.582914464321,3725.582914464321,2139.8027720509535
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691421,89302234,2022-11-22,11,16.8,104759.76,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,3725.582914464321,3725.582914464321,3725.582914464321,2139.8027720509535
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691421,89302235,2022-11-22,11,16.8,104759.76,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,3725.582914464321,3725.582914464321,3725.582914464321,2139.8027720509535
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691422,89315718,2022-12-07,12,16.8,100812.6,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-221.57708553566772,-221.57708553566772,-221.57708553566772,-1807.3572279490354
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691422,89316404,2022-12-07,12,16.8,100812.6,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-221.57708553566772,-221.57708553566772,-221.57708553566772,-1807.3572279490354
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691422,89316405,2022-12-07,12,16.8,100812.6,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-221.57708553566772,-221.57708553566772,-221.57708553566772,-1807.3572279490354
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691422,89316406,2022-12-07,12,16.8,100812.6,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-221.57708553566772,-221.57708553566772,-221.57708553566772,-1807.3572279490354
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691422,89316407,2022-12-07,12,16.8,100812.6,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-221.57708553566772,-221.57708553566772,-221.57708553566772,-1807.3572279490354
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10691422,89316408,2022-12-07,12,16.8,100812.6,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-221.57708553566772,-221.57708553566772,-221.57708553566772,-1807.3572279490354
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10707016,89315719,2022-12-08,12,16.8,94859.1,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-6175.077085535668,-6175.077085535668,-6175.077085535668,-7760.857227949035
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10707016,89319567,2022-12-08,12,16.8,94859.1,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-6175.077085535668,-6175.077085535668,-6175.077085535668,-7760.857227949035
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10707016,89319568,2022-12-08,12,16.8,94859.1,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-6175.077085535668,-6175.077085535668,-6175.077085535668,-7760.857227949035
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10707016,89319569,2022-12-08,12,16.8,94859.1,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-6175.077085535668,-6175.077085535668,-6175.077085535668,-7760.857227949035
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10707016,89319570,2022-12-08,12,16.8,94859.1,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-6175.077085535668,-6175.077085535668,-6175.077085535668,-7760.857227949035
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,110645,AMF PREM K/HAL/MUI 210KG DRM,10707016,89319571,2022-12-08,12,16.8,94859.1,101034.17708553567,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,-6175.077085535668,-6175.077085535668,-6175.077085535668,-7760.857227949035
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,112484,AMF Prem K RUS 1000kgSKT 230V,10708419,89246153,2022-09-22,9,18.0,114307.2,96853.81016960429,0.0,0.0,0.0,0.0,1699.0501525857508,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,17453.38983039571,17453.38983039571,17453.38983039571,15754.33967780996
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,115053,AMF K RU 25KG CTN FFMR,10694975,89329255,2023-01-12,1,22.8,142396.032,138120.84408702914,0.0,0.0,0.0,0.0,2152.1301932752845,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,4275.187912970869,4275.187912970869,4275.187912970869,2123.057719695584
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,115053,AMF K RU 25KG CTN FFMR,10694975,89329256,2023-01-13,1,22.8,142396.032,138120.84408702914,0.0,0.0,0.0,0.0,2152.1301932752845,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,4275.187912970869,4275.187912970869,4275.187912970869,2123.057719695584
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,115053,AMF K RU 25KG CTN FFMR,10694975,89329257,2023-01-13,1,22.8,142396.032,138120.84408702914,0.0,0.0,0.0,0.0,2152.1301932752845,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,4275.187912970869,4275.187912970869,4275.187912970869,2123.057719695584
NZ Direct EU,Plant - NZ,2006395,FUNKY FIELDS,115053,AMF K RU 25KG CTN FFMR,10694975,89329258,2023-01-13,1,22.8,142396.032,138120.84408702914,0.0,0.0,0.0,0.0,2152.1301932752845,0.0,Denmark,FUNKY FIELDS,A,Burt Lewis,Smart Serve,Anhydrous Milkfat,New Zealand,AMF,0.0,4275.187912970869,4275.187912970869,4275.187912970869,2123.057719695584
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699230,89220885,2022-10-12,10,25.2,165948.76142999998,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10845.151429688121,10845.151429688121,10845.151429688121,8466.48121606807
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699230,89220886,2022-10-13,10,25.175,165784.12947,154949.7373713433,0.0,0.0,0.0,0.0,2376.31042174146,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10834.39209865671,10834.39209865671,10834.39209865671,8458.08167691525
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699230,89220887,2022-10-13,10,25.2,165948.76142999998,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10845.151429688121,10845.151429688121,10845.151429688121,8466.48121606807
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699230,89220888,2022-10-12,10,25.2,165948.75126,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10845.141259688127,10845.141259688127,10845.141259688127,8466.471046068076
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699231,89220032,2022-10-12,10,25.175,165784.12947,154949.7373713433,0.0,0.0,0.0,0.0,2376.31042174146,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10834.39209865671,10834.39209865671,10834.39209865671,8458.08167691525
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699231,89220033,2022-10-13,10,24.725,162820.75418999998,152180.03004990917,0.0,0.0,0.0,0.0,2333.834167926816,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10640.72414009081,10640.72414009081,10640.72414009081,8306.889972163994
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699231,89220034,2022-10-13,10,25.2,165948.76142999998,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10845.151429688121,10845.151429688121,10845.151429688121,8466.48121606807
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10699231,89220035,2022-10-13,10,25.2,165948.76142999998,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,10845.151429688121,10845.151429688121,10845.151429688121,8466.48121606807
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10700985,89227145,2022-10-19,10,25.2,153731.18448,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-1372.4255203118664,-1372.4255203118664,-1372.4255203118664,-3751.0957339319175
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10700985,89227146,2022-10-19,10,25.2,153731.18448,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-1372.4255203118664,-1372.4255203118664,-1372.4255203118664,-3751.0957339319175
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10700985,89227147,2022-10-19,10,25.2,153731.18448,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-1372.4255203118664,-1372.4255203118664,-1372.4255203118664,-3751.0957339319175
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10700985,89227148,2022-10-19,10,25.2,153731.18448,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-1372.4255203118664,-1372.4255203118664,-1372.4255203118664,-3751.0957339319175
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10700985,89227149,2022-10-19,10,25.2,153731.18448,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-1372.4255203118664,-1372.4255203118664,-1372.4255203118664,-3751.0957339319175
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10700985,89227150,2022-10-19,10,25.2,153731.20481999998,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-1372.4051803118782,-1372.4051803118782,-1372.4051803118782,-3751.0753939319293
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713857,89295676,2022-11-08,11,25.2,160237.64378,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5134.03377968815,5134.03377968815,5134.03377968815,2755.3635660680993
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713859,89295648,2022-11-08,11,25.175,160078.67762,154949.7373713433,0.0,0.0,0.0,0.0,2376.31042174146,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5128.940248656698,5128.940248656698,5128.940248656698,2752.629826915238
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713860,89295680,2022-11-08,11,25.2,160237.64378,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5134.03377968815,5134.03377968815,5134.03377968815,2755.3635660680993
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713861,89295692,2022-11-08,11,25.2,160237.64378,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5134.03377968815,5134.03377968815,5134.03377968815,2755.3635660680993
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713862,89307068,2022-11-18,11,25.175,160078.67762,154949.7373713433,0.0,0.0,0.0,0.0,2376.31042174146,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5128.940248656698,5128.940248656698,5128.940248656698,2752.629826915238
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713863,89307141,2022-11-18,11,24.725,157217.28674,152180.03004990917,0.0,0.0,0.0,0.0,2333.834167926816,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5037.256690090842,5037.256690090842,5037.256690090842,2703.4225221640263
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713864,89307066,2022-11-18,11,25.2,160237.64378,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5134.03377968815,5134.03377968815,5134.03377968815,2755.3635660680993
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10713865,89307145,2022-11-18,11,25.2,160237.64378,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,5134.03377968815,5134.03377968815,5134.03377968815,2755.3635660680993
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10714826,89302909,2022-11-15,11,25.2,148440.53408,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-6663.0759203118505,-6663.0759203118505,-6663.0759203118505,-9041.746133931902
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10714828,89303049,2022-11-15,11,25.2,148440.53408,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-6663.0759203118505,-6663.0759203118505,-6663.0759203118505,-9041.746133931902
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10714829,89303121,2022-11-15,11,25.2,148440.53408,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-6663.0759203118505,-6663.0759203118505,-6663.0759203118505,-9041.746133931902
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10714830,89303255,2022-11-15,11,25.2,148440.53408,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-6663.0759203118505,-6663.0759203118505,-6663.0759203118505,-9041.746133931902
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10714831,89302908,2022-11-15,11,25.2,148440.53408,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-6663.0759203118505,-6663.0759203118505,-6663.0759203118505,-9041.746133931902
NZ Direct EU,Plant - NZ,2006802,GREENFIELDS IRELAND,101392,NZMP BTR SLTD 25 KG CTN,10714832,89303256,2022-11-15,11,25.2,148440.53408,155103.61000031186,0.0,0.0,0.0,0.0,2378.670213620051,0.0,United Kingdom,GREENFIELDS IRELAND LIMITED,B,Greenfields,Managed,Butter-Salted,New Zealand,Butter,0.0,-6663.0759203118505,-6663.0759203118505,-6663.0759203118505,-9041.746133931902
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10722005,89351867,2023-02-01,2,25.2,126826.56,118393.87022981254,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,8432.689770187455,8432.689770187455,8432.689770187455,6054.019556567404
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10722005,89357339,2023-01-18,1,25.2,126282.24,118393.87022981254,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,7888.369770187463,7888.369770187463,7888.369770187463,5509.6995565674115
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10722005,89357340,2023-01-17,1,25.125,125906.4,118041.50752079525,0.0,0.0,0.0,0.0,2371.590837984277,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,7864.892479204747,7864.892479204747,7864.892479204747,5493.301641220471
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10722006,89352840,2023-02-01,2,25.2,126826.56,118393.87022981254,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,8432.689770187455,8432.689770187455,8432.689770187455,6054.019556567404
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10722006,89356682,2023-01-18,1,25.2,126282.24,118393.87022981254,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,7888.369770187463,7888.369770187463,7888.369770187463,5509.6995565674115
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10722006,89356683,2023-01-18,1,25.2,126282.24,118393.87022981254,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,7888.369770187463,7888.369770187463,7888.369770187463,5509.6995565674115
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10737219,89467724,2023-05-17,5,25.175,121595.25,118276.41599347343,0.0,0.0,0.0,0.0,2376.31042174146,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,3318.8340065265656,3318.8340065265656,3318.8340065265656,942.5235847851059
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,105249,Btr US MAR 25kgCTN,10737220,89510119,2023-06-28,6,25.2,121980.6,118393.87022981254,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Butter-Unsalted,New Zealand,Butter,0.0,3586.729770187463,3586.729770187463,3586.729770187463,1208.059556567412
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,109191,CHED GT MCR FZN A7 20KG CTN,10714192,89326623,2023-02-13,2,25.2,143267.04,134337.79695214835,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Cheddar Cheese,New Zealand,Cheese,0.0,8929.243047851662,8929.243047851662,8929.243047851662,6550.572834231611
NZ Direct Export,Plant - NZ,2009571,FROMAGERIES BEL MAROC,109191,CHED GT MCR FZN A7 20KG CTN,10726789,89389343,2023-03-08,3,25.2,143728.2,134337.79695214835,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,FROMAGERIES BEL MAROC,A,BEL Group,Managed,Cheddar Cheese,New Zealand,Cheese,0.0,9390.403047851665,9390.403047851665,9390.403047851665,7011.732834231614
NZ Direct Export,Plant - NZ,2009575,S.I.E.P.F,111597,GDT CHED 545D MFR YNG WSH A6 20KG CTN,10702055,89262562,2022-11-02,11,25.16,131341.07609999998,133313.25471905695,0.0,0.0,0.0,0.0,2374.894546614305,0.0,Morocco,S.I.E.P.F.,A,BEL Group,Managed,Cheddar Cheese,New Zealand,Cheese,0.0,-1972.1786190569692,-1972.1786190569692,-1972.1786190569692,-4347.073165671274
NZ Direct Export,Plant - NZ,2009575,S.I.E.P.F,111600,GDT CHED FZN MCR 545D A6 20KG CTN,10702056,89303364,2023-01-05,1,25.2,123607.86464,123056.58186676564,0.0,0.0,0.0,0.0,2378.670213620051,0.0,Morocco,S.I.E.P.F.,A,BEL Group,Managed,Cheddar Cheese,New Zealand,Cheese,0.0,551.2827732343576,551.2827732343576,551.2827732343576,-1827.3874403856935
NZ Direct Export,Plant - NZ,2009575,S.I.E.P.F,115041,MPC70 4703 LH BEL 20KG MBG,10733430,89502549,2023-07-04,7,25.6,142483.2,135335.626681456,0.0,0.0,0.0,0.0,2416.4268836775123,0.0,Morocco,S.I.E.P.F.,A,BEL Group,Managed,Milk Protein Concentrate 70,New Zealand,MPC,0.0,7147.573318544019,7147.573318544019,7147.573318544019,4731.146434866507
NZ Direct EU,Plant - NZ,2010419,"HANS J, HEINEMANN IMPORT-EXPOR",104603,ACas 7200 Lac 30# 12% 25kg MBG,10687198,89222827,2022-10-15,10,22.4,284480.0,263916.2445875502,0.0,0.0,0.0,0.0,2114.373523217823,0.0,Germany,HANS J. HEINEMANN IMPORT.-EXPORT,C,Hans J. Heinemann,Smart Serve,Acid Casein,New Zealand,Casein,0.0,20563.755412449827,20563.755412449827,20563.755412449827,18449.381889232005
NZ Direct EU,Plant - NZ,2010419,"HANS J, HEINEMANN IMPORT-EXPOR",104603,ACas 7200 Lac 30# 12% 25kg MBG,10687198,89222828,2022-10-15,10,24.0,304800.0,282767.4049152323,0.0,0.0,0.0,0.0,2265.4002034476675,0.0,Germany,HANS J. HEINEMANN IMPORT.-EXPORT,C,Hans J. Heinemann,Smart Serve,Acid Casein,New Zealand,Casein,0.0,22032.595084767672,22032.595084767672,22032.595084767672,19767.194881320003
NZ Direct EU,Plant - NZ,2010419,"HANS J, HEINEMANN IMPORT-EXPOR",104603,ACas 7200 Lac 30# 12% 25kg MBG,10701046,89205940,2022-08-17,8,22.55,286385.0,265683.5408682704,0.0,0.0,0.0,0.0,2128.532274489371,0.0,Germany,HANS J. HEINEMANN IMPORT.-EXPORT,C,Hans J. Heinemann,Smart Serve,Acid Casein,New Zealand,Casein,0.0,20701.459131729614,20701.459131729614,20701.459131729614,18572.926857240243
