FacilityType,SupplyChainFlow,ShipToParty,ShipToCountry,ShipToName,SoldToName,ABCClass,Account,Segment,Material,MaterialDescription,ProductGroup,ProductOrigin,Commodity,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,TotalS&D,SGA,PTOC,PTOC_60,PTOC_30,PTOC_30_8,PTOC_30_notcharged,CBMAI,EBITAI
Portena - NL,EU to EU Direct,1051207,Germany,MILCHWERKE MITTELELBE GMBH,LACTOLAND,A,Lactoland,Managed,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC 80% (Cheese),Netherlands,WPC,17.6,162800,122575.10537627843,40224.89462372157,283.0703440157881,141.2142110809887,0,7853.026330434572,813.3999999999997,38987.210068624794,1237.6845550967764,1661.2934825282898,2508.904109589041,2508.904109589041,1672.6027397260273,535.2328767123288,301.0684931506849,31134.183738190222,29472.890255661932
Portena - NL,EU to EU Direct,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,114104,FNL WPC 356 20KG MBG,High Fat B/T WPC,Netherlands,WPC,28,210400,222287.01272164035,-11887.01272,450.3391836614811,224.65897217430017,0,6168.701970126822,0,-12562.01088,674.9981558357813,2642.966904022279,3242.465753424657,3242.465753424657,2161.643835616438,691.7260273972602,389.0958904109589,-18730.71285,-21373.67975
Portena - NL,EU to EU Direct,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,17.6,83600,91308.81546846182,-7708.815468,283.0703440157881,141.2142110809887,0,2430.7073840515172,0,-8133.100024,424.2845550967768,1661.2934825282898,1288.3561643835615,1288.3561643835615,858.9041096,274.8493150684931,154.60273972602738,-10563.80741,-12225.10089
Portena - NL,EU to EU Direct,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,48,437440,301265.6255556252,136174.37444437481,772.0100291339676,385.12966658451455,0,10158.543627004587,0,135017.23474865634,1157.139695718482,4530.800406895336,6741.369863013699,6741.369863013699,4494.246575342466,1438.158904109589,808.9643835616438,124858.69112165175,120327.89071475642
Portena - NL,EU to EU Direct,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,116420,STNMD MPC85 4854 LOSRC NES 550KG BBG,Milk Protein Concentrate >=80%,Germany,MPC,1.65,15345,15259.14080801105,85.85919198894953,38.600501456698375,13.238832288842687,59.25694480170966,55.39208868995401,0,-25.23708656,111.09627854725072,155.74626398702713,236.48116438356163,236.48116438356163,157.6541095890411,50.44931506849315,28.377739726027396,-80.62917525,-236.3754392
Portena - NL,EU to EU Direct,1051269,France,USINE NUTRIBIO DOULLENS,NUTRIBIO,C,NUTRIBIO,Smart Serve,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,32,464000,246901.2380188195,217098.7619811805,514.6733527559784,256.7531111,0,6772.362418003057,2338.5,213988.83551736816,3109.9264638123213,3020.533605,4767.123287671233,4767.123287671233,4767.123287671233,0,0,207216.4730993651,204195.93949476822
Portena - NL,EU to EU Direct,1051360,France,NUTRISUN (SITUÉ APRES SOJASUN),OLGA,B,Laiterie Triballat,Smart Serve,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,17.6,325600,159853.98351148097,165746.01648851903,283.0703440157881,141.2142110809887,0,5380.995431360731,1757.7,163564.03193342226,2181.9845550967766,1661.2934825282898,3345.2054794520545,3345.2054794520545,3345.2054794520545,0,0,158183.03650206153,156521.74301953323
Portena - NL,EU to EU Direct,1051929,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,116420,STNMD MPC85 4854 LOSRC NES 550KG BBG,Milk Protein Concentrate >=80%,Germany,MPC,1.65,15345,15259.14080801105,85.85919198894953,38.600501456698375,13.238832288842687,59.25694480170966,55.39208868995401,0,-25.23708656,111.09627854725072,155.74626398702713,236.48116438356163,236.48116438356163,157.6541095890411,50.44931506849315,28.377739726027396,-80.62917525,-236.3754392
Portena - NL,EU to EU Direct,2000332,Germany,STERNMAID GMBH & CO. KG,STERNMAID GMBH & CO. KG,C,Sternmaid,Smart Serve,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,17.6,214720,136938.59786247544,77781.40213752456,283.0703440157881,141.2142110809887,0,2430.7073840515172,898.59,76458.52758242779,1322.874555096777,1661.2934825282898,2206.027397260274,2206.027397260274,2206.027397260274,0,0,74027.82019837627,72366.52671584798
Portena - NL,EU to EU Direct,2002047,France,COOPERATIVE ISIGNY SAINTE-MERE,COOPERATIVE ISIGNY SAINTE-MERE,A,Coop. Isigny Sainte-Mere,Managed,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,720.5,8859340,5763433.258,3095906.742,11588.192208146325,5780.956766127973,0,190889.7510378588,59287.090000000004,3019250.503250326,76656.23897427431,68009.20194100187,91020.61643835616,91020.61643835616,91020.61643835616,0,0,2828360.752212467,2760351.5502714654
Portena - NL,EU to EU Direct,2002047,France,COOPERATIVE ISIGNY SAINTE-MERE,COOPERATIVE ISIGNY SAINTE-MERE,A,Coop. Isigny Sainte-Mere,Managed,119496,FNL WPC 356 NUTING LPD70 20KG MBG,High Fat B/T WPC,Netherlands,WPC,32.8,398080,265970.72291298234,132109.27708701766,527.5401865748779,263.1719388327516,0,10477.90780626353,5785.92,125532.64496161003,6576.632125407629,3096.046944711812,4089.863014,4089.863014,4089.863014,0,0,115054.73715534649,111958.69021063468
Portena - NL,EU to EU Direct,2002317,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA (EUROPE) COOPERATIE UA,C,Fonterra,Fonterra,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.02,0,134.59051007613013,-134.5905101,0.3216708454724865,0.16047069441021442,0,2.762167481876724,0,-135.0726516,0.4821415398827009,1.8878335028730564,0,0,0,0,0,-137.8348191,-139.7226526
Portena - NL,EU to EU Direct,2002317,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA (EUROPE) COOPERATIE UA,C,Fonterra,Fonterra,114917,FNL WPC80 CHS 392 JP 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.06,0,511.16102474473377,-511.1610247,0.9650125364174594,0.48141208323064316,0,32.77301375841238,0,-512.6074494,1.4464246196481025,5.663500508619169,0,0,0,0,0,-545.3804631,-551.0439636
Portena - NL,EU to EU Direct,2002317,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA (EUROPE) COOPERATIE UA,C,Fonterra,Fonterra,119496,FNL WPC 356 NUTING LPD70 20KG MBG,High Fat B/T WPC,Netherlands,WPC,0.02,0,160.6407842073454,-160.6407842,0.3216708454724865,0.16047069441021442,0,6.388968174550934,0,-161.1229257,0.4821415398827009,1.8878335028730564,0,0,0,0,0,-167.5118939,-169.3997274
Portena - NL,EU to EU Direct,2002317,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA (EUROPE) COOPERATIE UA,C,Fonterra,Fonterra,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC 80% (Cheese),Netherlands,WPC,0.02,0,142.96467975627635,-142.9646798,0.3216708454724865,0.16047069441021442,0,8.923893557312013,0,-143.4468213,0.4821415398827009,1.8878335028730564,0,0,0,0,0,-152.3707149,-154.2585484
Portena - NL,EU to EU Direct,2003944,Germany,LACTOLAND,LACTOLAND,A,Lactoland,Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,140.8,1524160,1040967.2788857067,483192.7211142933,2264.562752126305,1129.7136886479095,0,19445.659072412138,0,479798.4446735191,3394.2764407742143,13290.347860226319,23488.76712328767,23488.76712328767,15659.178082191778,5010.936986301369,2818.6520547945197,460352.7856,447062.4377408807
Portena - NL,EU to EU Direct,2003944,Germany,LACTOLAND,LACTOLAND,A,Lactoland,Managed,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,70.4,1239040,628322.3402496524,610717.6597503476,1132.2813760631525,564.8568443239548,0,21523.981725442925,0,609020.5215299604,1697.1382203871071,6645.173930113159,19094.794520547945,19094.794520547945,12729.86301369863,4073.5561643835617,2291.3753424657534,587496.5398045175,580851.3658744043
Portena - NL,EU to EU Direct,2003944,Germany,LACTOLAND,LACTOLAND,A,Lactoland,Managed,115074,FNL LAC 100M MHYD 1000KG BBG,Edible Lactose,Netherlands,Lactose,188,242704,137392.99528132536,105311.00471867464,2418.9647579530983,1508.4245274560153,0,2398.3405870330444,2328.9600000000005,99054.65543326552,6256.349285409115,17745.63492700673,3740.3013698630134,3740.3013698630134,2493.5342465753424,797.9309589041095,448.8361643835616,96656.31484623248,78910.67991922575
Portena - NL,EU to EU Direct,2004007,Germany,LACTOPROT DEUTSCHLAND GMBH,LACTOPROT DEUTSCHLAND GMBH,C,Lactoprot Deutschland,Smart Serve,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,17.6,123200,131380.0014360739,-8180.001436,283.0703440157881,141.2142110809887,0,5380.995431360731,0,-8604.285991,424.2845550967768,1661.2934825282898,2531.5068493150684,2531.5068493150684,1265.7534246575342,810.0821917808219,455.6712328767123,-13985.28142,-15646.57491
Portena - NL,EU to EU Direct,2004062,Germany,PRIVATMOLKEREI NAARMANN GMBH,PRIVATMOLKEREI NAARMANN GMBH,C,PRIVATMOLKEREI NAARMANN GMBH,Smart Serve,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,1.6,21600,13708.973080443406,7891.026919556594,25.73366763779892,12.837655552817154,0,338.6181209001529,269.88,7582.5755963659785,308.45132319061605,151.02668022984452,73.97260273972603,73.97260273972603,73.97260273972603,0,0,7243.957475465826,7092.930795235981
Portena - NL,EU to EU Direct,2004080,Germany,FRESENIUS,FRESENIUS,A,Fresenius,Managed,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC 80% (Cheese),Netherlands,WPC,28.8,394200,225229.36174291177,168970.63825708823,463.2060174803806,231.07779995070877,0,12850.406722529298,1987.3599999999997,166288.99443965714,2681.643817431089,2718.480244137201,4049.9999999999995,4049.9999999999995,4049.9999999999995,0,0,153438.58771712784,150720.10747299064
Portena - NL,EU to EU Direct,2004154,Germany,ALMIL AG – WEIDING PLANT,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,115074,FNL LAC 100M MHYD 1000KG BBG,Edible Lactose,Netherlands,Lactose,360,477960,262835.68347303325,215124.31652696675,4632.060174803805,2888.472499383859,0,4592.567081552637,18890.24,188713.54385277908,26410.772674187665,33981.003051715015,4910.547945,4910.547945,4910.547945,0,0,184120.97677122644,150139.9737195114
Portena - NL,EU to EU Direct,2004201,Netherlands,INTERFOOD BV,INTERFOOD BV,A,Interfood,Semi Managed,115074,FNL LAC 100M MHYD 1000KG BBG,Edible Lactose,Netherlands,Lactose,3142,3171316,2457039.6757185436,714276.3242814564,40427.59186,25209.946091844682,0,40082.90491732885,0,648638.7863306296,65637.53795082678,296578.64330135717,76629.78082,65164.027397260266,32582.013698630133,28190.570958904107,15857.19616438356,608555.8814133008,311977.2381119436
Portena - NL,EU to EU Direct,2004201,Netherlands,INTERFOOD BV,INTERFOOD BV,A,Interfood,Semi Managed,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Edible Lactose,Netherlands,Lactose,34,24800,28348.609767982114,-3548.609768,388.86431097118367,272.80018049736447,0,714.1945528247427,0,-4210.274259,661.6644914685481,3209.3169548841956,636.9863014,509.58904109589037,254.79452054794518,244.60273972602738,137.5890410958904,-4924.468812,-8133.785767
Portena - NL,EU to EU Direct,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,114068,FNL WPC80 CHS 392 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,19.2,167360,188313.45904256488,-20953.45904,308.80401165358705,154.05186663380584,0,6597.114070913447,0,-21416.31492,462.8558782873929,1812.320162758134,3438.904109589041,3438.904109589041,1719.4520547945206,1100.4493150684932,619.0027397260274,-28013.42899,-29825.74915
Portena - NL,EU to EU Direct,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,114104,FNL WPC 356 20KG MBG,High Fat B/T WPC,Netherlands,WPC,32.68,192320,250327.1545,-58007.15448,525.6101615020428,262.20911466629036,0,7199.756442276592,0,-58794.97375,787.8192761683332,3084.7199436945743,3951.7808219178078,3951.7808219178078,1975.8904109589039,1264.5698630136985,711.3205479452054,-65994.73019,-69079.45014
Portena - NL,EU to EU Direct,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,17.6,79200,105162.15136676442,-25962.15137,283.0703440157881,141.2142110809887,0,2430.707384051517,0,-26386.43592,424.2845550967768,1661.2934825282896,1627.3972602739725,1627.3972602739725,813.6986301369863,520.7671232876712,292.93150684931504,-28817.14331,-30478.43679
Portena - NL,EU to EU Direct,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,10.4,72800,86009.31813595924,-13209.31814,167.2688396,83.44476109331148,0,3179.679118531341,0,-13460.03174,250.71360073900448,981.6734214939894,1495.890410958904,1495.890410958904,747.9452055,478.68493150684935,269.2602739726027,-16639.71086,-17621.38428
Portena - NL,EU to EU Direct,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Edible Lactose,Netherlands,Lactose,22.5,36000,20790.655552756223,15209.344447243777,257.3366763779892,180.5295312114912,0,472.62874819284445,0,14771.478239654296,437.8662075894804,2123.8126907321885,739.7260273972603,739.7260273972603,369.86301369863014,236.7123287671233,133.15068493150685,14298.849491461451,12175.036800729264
Portena - NL,EU to EU Direct,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,1.6,7680,9390.241270352315,-1710.24127,25.73366763779892,12.837655552817154,0,423.90506823119233,0,-1748.812594,38.57132319061607,151.02668022984452,157.8082191780822,157.8082191780822,78.90410959,50.49863013698631,28.405479452054795,-2172.717662,-2323.744342
Portena - NL,EU to EU Direct,2006294,Netherlands,BUISMAN WAREHOUSING B.V.,HAVERO HOOGWEGT BV,B,Hoogwegt,Semi Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,127.20000000000002,584640,756730.0330590792,-172090.0331,2045.8265772050142,1020.5936164489636,0,17567.385184735966,0,-175156.4533,3066.420193653978,12006.62107827264,8845.479452054795,8845.479452054795,6006.575342465753,1816.8986301369864,1022.0054794520548,-192723.8384,-204730.4595
Portena - NL,EU to EU Direct,2006294,Netherlands,BUISMAN WAREHOUSING B.V.,HAVERO HOOGWEGT BV,B,Hoogwegt,Semi Managed,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC 80% (Cheese),Netherlands,WPC,17.6,149600,153272.52016306485,-3672.520163,283.0703440157881,141.2142110809887,0,4559.212807889717,0,-4096.804718,424.2845550967768,1661.2934825282898,2305.4794520547944,2305.4794520547944,1536.986301369863,491.83561643835617,276.6575342465753,-8656.017526,-10317.31101
Portena - NL,EU to EU Direct,2007980,Netherlands,HAVERO HOOGWEGT BV,HAVERO HOOGWEGT BV,B,Hoogwegt,Semi Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,17.6,95040,104704.78444842606,-9664.784448,283.0703440157881,141.2142110809887,0,2430.7073840515172,0,-10089.069,424.2845550967768,1661.2934825282898,1464.6575342465753,1464.6575342465753,976.4383561643835,312.46027397260275,175.75890410958903,-12519.77639,-14181.06987
Portena - NL,EU to EU Direct,2008011,Netherlands,FRIESLANDCAMPINA DOMO,FRIESLANDCAMPINA NEDERLAND BV.,A,FrieslandCampina,FrieslandCampina,121155,MILEI WHEYFRAC LF 95% 10KG CTN,Whey Fractions,Germany,Whey,7.44,4528200,1715319.5153111808,2812880.4846888194,531.8291311811777,59.695098320599755,0,34105.98471939056,1118.54,2811170.4204593175,1710.0642295017774,702.2740631,133118.75,93045.20547945205,46522.602739726026,55421.53424657534,31174.61301369863,2777064.435739927,2776362.161676858
Portena - NL,EU to EU Direct,2008455,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,114068,FNL WPC80 CHS 392 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.08,0,753.6679084575403,-753.6679085,1.286683381889946,0.6418827776408577,0,27.487975295472697,0,-755.5964746,1.9285661595308037,7.551334011492226,0,0,0,0,0,-783.0844499,-790.6357839
Portena - NL,EU to EU Direct,2008455,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.08,0,589.0176448484578,-589.0176448,1.286683381889946,0.6418827776408577,0,11.048669927506896,0,-590.946211,1.9285661595308037,7.551334011492226,0,0,0,0,0,-601.9948809,-609.5462149
Portena - NL,EU to EU Direct,2008455,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.08,0,532.4747998697046,-532.4747999,1.286683381889946,0.6418827776408577,0,16.930906045007642,0,-534.403366,1.9285661595308037,7.551334011492226,0,0,0,0,0,-551.3342721,-558.8856061
Portena - NL,EU to EU Direct,2008455,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC 80% (Cheese),Netherlands,WPC,0.06,0,428.8940392688291,-428.8940393,0.9650125364174594,0.48141208323064316,0,26.771680671936036,0,-430.3404639,1.4464246196481025,5.663500508619169,0,0,0,0,0,-457.1121446,-462.7756451
Portena - NL,EU to EU Direct,2009710,Germany,LACTOLAND,LACTOLAND,A,Lactoland,Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,17.6,204160,130120.90986071333,74039.09013928667,283.0703440157881,141.2142110809887,0,2430.7073840515172,0,73614.80558418989,424.2845550967768,1661.2934825282898,3146.3013698630134,3146.3013698630134,2097.5342465753424,671.2109589041096,377.5561643835616,71184.09820013837,69522.80471761008
Portena - NL,EU to EU Direct,2010899,Germany,MGL MOLKEREIGESELLSCHAFT LAUIN,MGL MOLKEREIGESELLSCHAFT LAUINGEN,A,MGL,Semi Managed,114104,FNL WPC 356 20KG MBG,High Fat B/T WPC,Netherlands,WPC,8,61600,62653.70672015249,-1053.70672,128.6683381889946,64.18827776408575,0,1762.486277179092,600.28,-1846.843336,793.1366159530803,755.13340114922255,1898.6301369863013,1265.7534246575342,632.8767123287671,810.0821917808219,455.6712328767123,-3609.329613,-4364.463014
Portena - NL,EU to EU Direct,2010899,Germany,MGL MOLKEREIGESELLSCHAFT LAUIN,MGL MOLKEREIGESELLSCHAFT LAUINGEN,A,MGL,Semi Managed,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC 80% (Cheese),Netherlands,WPC,26.04,153978,186043.90932064562,-32065.90932,418.8154408051774,208.93284412209914,0,6745.562586218648,2811.31,-35504.96761,3439.0582849272764,2457.9592207407195,4745.897260273972,3163.931506849315,1581.9657534246576,2024.9161643835616,1139.0153424657533,-42250.53019,-44708.48941
Portena - NL,EU to EU Direct,2011535,Romania,ALINDA ROMANIA SRL,ALINDA RO SRL,B,Alinda-Velco,Semi Managed,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,3,21900,22400.405530604854,-500.4055306,48.250626820872974,24.07060416153216,0,917.2151303455792,0,-572.7267616,72.32123098240513,283.17502543095844,337.5,337.5,225,72,40.5,-1489.941892,-1773.116917
Portena - NL,EU to EU Direct,2012213,France,CHEMLOG,AZELIS FRANCE SAS,C,Azelis,Semi Managed,114068,FNL WPC80 CHS 392 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.14,1400,1272.1911272217023,127.80887277829765,2.251695918307406,1.123294860871501,0,48.10395676707722,115.73545454545453,8.698427453664223,119.11044532463343,13.214834520111395,28.767123287671232,28.767123287671232,14.383561643835616,9.205479452054794,5.178082191780821,-39.40552931,-52.62036383
Portena - NL,EU to EU Direct,2012213,France,CHEMLOG,AZELIS FRANCE SAS,C,Azelis,Semi Managed,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,1.6,20120,12980.890803462593,7139.109196537407,25.73366763779892,12.837655552817154,0,489.18140285097553,314.155,6786.382873346791,352.72632319061603,151.02668022984452,413.42465753424653,413.42465753424653,206.71232876712327,132.29589041095892,74.41643835616438,6297.201470495816,6146.174790265971
Portena - NL,EU to EU Direct,2012213,France,CHEMLOG,AZELIS FRANCE SAS,C,Azelis,Semi Managed,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.9400000000000001,8360,5523.936343558433,2836.063656441567,15.118529737206867,7.542122637280077,0,249.0442275858255,246.30293103448275,2567.1000730325977,268.9635834089697,88.72817463503365,171.78082191780823,171.78082191780823,85.89041095890411,54.969863013698635,30.920547945205477,2318.0558454467723,2229.3276708117387
Portena - NL,EU to EU Direct,2014383,Germany,INDUSTRIEBERATUNG J.KNOBEL GMB,INDUSTRIEBERATUNG J.KNOBEL GMBH,C,Industrieberatung J.Knobel,Smart Serve,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.2,0,1499.8134935852095,-1499.813494,3.216708454724865,1.6047069441021442,0,42.327265112519115,168.56,-1673.194909,173.38141539882702,18.878335028730564,0,0,0,0,0,-1715.522174,-1734.400509
Portena - NL,EU to EU Direct,2014718,Germany,HANS-PETER IRTZ GMBH,HERZA SCHOKOLADE GMBH & CO. KG,C,Herza Schokolade,Smart Serve,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,4,54600,26852.690904583716,27747.309095416284,64.33416909,32.09413888204288,0,846.5453022503822,345.46,27305.420787439743,441.88830797654015,377.5667005746113,560.9589041,560.9589041,560.9589041,0,0,26458.87548518936,26081.30878461475
