FacilityType,SupplyChainFlow,ShipToParty,ShipToName,ABCClass,ParentName,ShipToCountry,Material,MaterialDescription,Commodity,ProductGroup,ProductOrigin,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,SGA,CBMAI,EBITAI,Segment
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.036000000000000004,0,83.04401330922039,-83.04401330922039,0.48292483040020573,0.2846359952817191,0,4.705145931179146,0,-83.81157413490232,3.3981003051715017,-88.51672006608146,-91.91482037125296,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121679,AWAR UHT CHF CLA EU 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.084,0,209.35316609534814,-209.35316609534814,1.1268246042671468,0.6641506556573445,0,4.790890795867235,0,-211.14414135527264,7.928900712066837,-215.93503215113986,-223.8639328632067,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121691,AWAR TR UHT CRM CHF CLA SAM 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.012,0,8.306415550577446,-8.306415550577446,0.12856779669303664,0.09487866509390637,0,6.509455154712479,0,-8.52986201236439,1.1327001017238338,-15.03931716707687,-16.172017268800705,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121719,TR AWAR UHT CRM EX WHIP SAM 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.024,0,52.827605101422975,-52.827605101422975,0.2571355933860733,0.18975733018781274,0,30.62861698959925,0,-53.27449802499686,2.2654002034476677,-83.90311501459611,-86.16851521804378,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121742,AWAR UHT CRM CHF CLA LATAM 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.096,0,211.3104204056919,-211.3104204056919,0.9016611684795562,0.759029320751251,0,2.3331345734828117,0,-212.9711108949227,9.06160081379067,-215.30424546840553,-224.3658462821962,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,122064,AWAR UHT CKG CRM DESS 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.204,0,449.03464336209527,-449.03464336209527,1.8984370532918362,1.612937306596408,0,1.2544618900984739,0,-452.5460177219835,19.255901729305176,-453.800479612082,-473.0563813413871,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,122070,AWAR UHT CRM CHF CLA CN AFP 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.119,0,261.9368752945556,-261.9368752945556,1.1176841567611164,0.9408800955145713,0,2.900499756089211,0,-263.9954395468313,11.232609342094685,-266.8959393029205,-278.1285486450152,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2002317,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,122338,AWAR UHT CKG CRM EX YIELD LATAM 12X1L,Cons. UHT,UHT Cream,Netherlands,0.012,0,26.413802550711488,-26.413802550711488,0.1099293146040708,0.09487866509390637,0,0.28470152703309015,0,-26.618610530409462,1.1327001017238338,-26.90331205744255,-28.036012159166386,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,120476,AWAR UHT CRM EX WHIP ANC 12X1L CTN SEA,Cons. UHT,UHT Cream,Netherlands,0.012,0,26.413802550711488,-26.413802550711488,0.12856779669303664,0.09487866509390637,0,2102.042154344455,0,-26.63724901249843,1.1327001017238338,-2128.6794033569536,-2129.8121034586775,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,120994,AWAR UHT CRM CHF CLA CN 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.121,0,266.33917571967413,-266.33917571967413,1.1364687644377738,0.9566932063635558,0,1.598425388160468,0,-268.4323376904755,11.42139269238199,-270.03076307863597,-281.45215577101794,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121036,AWAR UHT CRM EX YIELD EU 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.012,0,26.413802550711488,-26.413802550711488,0.16005055904978108,0.09487866509390637,0,384.777989080076,0,-26.668731774855175,1.1327001017238338,-411.4467208549312,-412.57942095665504,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121104,AWAR UHT CRM DESS 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.157,0,71.67999456110095,-71.67999456110095,1.461052045915776,1.241329201645275,0,2.689075820008273,0,-74.382375808662,14.819492997553493,-77.07145162867027,-91.89094462622377,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121156,AWAR UHT CRM EX YIELD SA 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.012,0,26.413802550711488,-26.413802550711488,0.12801944322945086,0.09487866509390637,0,0.26517961938370194,0,-26.636700659034844,1.1327001017238338,-26.901880278418545,-28.03458038014238,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121240,AWAR CUL CRM 12X1L,Cons. UHT,UHT Cream,Netherlands,0.048,0,105.65521020284595,-105.65521020284595,0.643899773866941,0.3795146603756255,0,0.913726243711044,0,-106.6786246370885,4.530800406895335,-107.59235088079954,-112.12315128769488,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121250,AWAR UHT CRM EX YIELD MY 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.012,0,4.787575683243289,-4.787575683243289,0.12801944322945086,0.09487866509390637,0,0.21176941878458957,0,-5.010473791566646,1.1327001017238338,-5.222243210351236,-6.354943312075069,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121333,AWAR UHT CRM EX YIELD LATAM 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.037,0,81.44255786469375,-81.44255786469375,0.3389487200292182,0.29254255070621127,0,0.6182235320189635,0,-82.07404913542919,3.492491980315154,-82.69227266744815,-86.1847646477633,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121480,AWAR UHT CRM CHF CLA EU 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.024,0,17.67120973756906,-17.67120973756906,0.3219498869334705,0.18975733018781274,0,3.4667376103525287,0,-18.182916954690345,2.2654002034476677,-21.649654565042873,-23.915054768490542,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,Cons. UHT,UHT Cream,Netherlands,0.097,0,169.97487622447335,-169.97487622447335,1.2937420189857305,0.7669358761757431,0,5.185400075449424,0,-172.03555411963484,9.155992488934324,-177.22095419508426,-186.37694668401858,Fonterra
Daalimpex Harlingen - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,Cons. UHT,UHT Cream,Netherlands,0.048,0,119.22926611700294,-119.22926611700294,0.643899773866941,0.3795146603756255,0,6.2735279082388615,0,-120.25268055124549,4.530800406895335,-126.52620845948435,-131.05700886637968,Fonterra
