,Unnamed: 0,ShipToParty,SupplyChainFlow,Agmd,ProductOrigin,Account,ProductGroup,MaterialDescription,ABCClass,Continent,Segment,FacilityType,Material,FY,ShipToName,Month,ShipToCountry,Commodity,SoldToName,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,TotalS&D,GM,CBM,CBMAI,EBITAI
58,58,1003570,NZ Direct Export,2022-12-05,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,12-2022,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,48.0,160882.3944,143881.898763534,0.0,0.0,0.0,0.0,4530.800406895335,0.0,0.0,17000.495636466,17000.495636466,17000.495636466,12469.69522957066
59,59,1003570,NZ Direct Export,2022-12-06,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA (THAILAND) PC,12-2022,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,16.8,101130.4413,86336.81440378005,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,0.0,14793.626896219954,14793.626896219954,14793.626896219954,13207.846753806583
60,60,1003570,NZ Direct Export,2022-12-07,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA (THAILAND) PC,12-2022,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,50.400000000000006,303391.305,259010.44321134017,0.0,0.0,0.0,0.0,4757.340427240103,0.0,0.0,44380.86178865985,44380.86178865985,44380.86178865985,39623.52136141974
61,61,1003570,NZ Direct Export,2022-12-19,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,12-2022,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,95.75,308117.97765,287014.4126376746,0.0,0.0,0.0,0.0,9038.002895004758,0.0,0.0,21103.565012325373,21103.565012325373,21103.565012325373,12065.562117320616
62,62,1003570,NZ Direct Export,2022-12-21,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA (THAILAND) PC,12-2022,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,50.400000000000006,293728.5477,293728.3356625021,0.0,0.0,0.0,0.0,4757.340427240103,0.0,0.0,0.2120374978840117,0.2120374978840117,0.2120374978840117,-4757.128389742219
63,63,1003570,NZ Direct Export,2023-01-10,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,01-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,179.20000000000002,572391.3465600001,543701.6260796997,0.0,0.0,0.0,0.0,16914.988185742586,0.0,0.0,28689.720480300428,28689.720480300428,28689.720480300428,11774.73229455782
64,64,1003570,NZ Direct Export,2023-01-11,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,01-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,156.925,495891.38816,470388.89507224114,0.0,0.0,0.0,0.0,14812.413621917718,0.0,0.0,25502.49308775888,25502.49308775888,25502.49308775888,10690.07946584116
65,65,1003570,NZ Direct Export,2023-01-14,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,01-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,32.0,100746.35264,95921.265842356,0.0,0.0,0.0,0.0,3020.53360459689,0.0,0.0,4825.086797644006,4825.086797644006,4825.086797644006,1804.553193047116
66,66,1003570,NZ Direct Export,2023-01-20,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA (THAILAND) PC,01-2023,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,67.2,377270.21504,391637.78088333615,0.0,0.0,0.0,0.0,6343.120569653471,0.0,0.0,-14367.565843336168,-14367.565843336168,-14367.565843336168,-20710.68641298964
67,67,1003570,NZ Direct Export,2023-02-08,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,02-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,102.4,332832.97876,310686.6434741141,0.0,0.0,0.0,0.0,9665.707534710047,0.0,0.0,22146.3352858859,22146.3352858859,22146.3352858859,12480.627751175867
68,68,1003570,NZ Direct Export,2023-02-13,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,02-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,95.025,291237.75352,284841.1964584337,0.0,0.0,0.0,0.0,8969.56893052561,0.0,0.0,6396.557061566287,6396.557061566287,6396.557061566287,-2573.011868959322
69,69,1003570,NZ Direct Export,2023-02-14,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,02-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,157.725,483404.10276,472786.9267183,0.0,0.0,0.0,0.0,14887.92696203264,0.0,0.0,10617.176041699997,10617.176041699997,10617.176041699997,-4270.7509203326445
70,70,1003570,NZ Direct Export,2023-03-07,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,03-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,102.4,313337.5553,310686.6434741141,0.0,0.0,0.0,0.0,9665.707534710047,0.0,0.0,2650.91182588588,2650.91182588588,2650.91182588588,-7014.795708824153
71,71,1003570,NZ Direct Export,2023-03-10,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA (THAILAND) PC,03-2023,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,84.0,443997.6156,431684.07201890025,0.0,0.0,0.0,0.0,7928.900712066838,0.0,0.0,12313.54358109976,12313.54358109976,12313.54358109976,4384.64286903292
72,72,1003570,NZ Direct Export,2023-04-01,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,04-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,102.4,300901.51344,310686.6434741141,0.0,0.0,0.0,0.0,9665.707534710047,0.0,0.0,-9785.130034114118,-9785.130034114118,-9785.130034114118,-19450.83756882415
73,73,1003570,NZ Direct Export,2023-04-08,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,04-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,102.4,300901.51344,310686.6434741141,0.0,0.0,0.0,0.0,9665.707534710047,0.0,0.0,-9785.130034114118,-9785.130034114118,-9785.130034114118,-19450.83756882415
74,74,1003570,NZ Direct Export,2023-04-14,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA (THAILAND) PC,04-2023,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,50.400000000000006,256574.59248,293728.3356625021,0.0,0.0,0.0,0.0,4757.340427240103,0.0,0.0,-37153.743182502105,-37153.743182502105,-37153.743182502105,-41911.08360974221
75,75,1003570,NZ Direct Export,2023-04-17,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA (THAILAND) PC,04-2023,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,16.8,85524.86112,97909.44522083404,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,0.0,-12384.584100834036,-12384.584100834036,-12384.584100834036,-13970.364243247404
76,76,1003570,NZ Direct Export,2023-04-20,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA (THAILAND) PC,04-2023,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,16.8,85524.86112,97909.44522083404,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,0.0,-12384.584100834036,-12384.584100834036,-12384.584100834036,-13970.364243247404
77,77,1003570,NZ Direct Export,2023-04-28,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,04-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,125.775,443638.73376,421240.5779695807,0.0,0.0,0.0,0.0,11872.112941192934,0.0,0.0,22398.15579041929,22398.15579041929,22398.15579041929,10526.04284922636
78,78,1003570,NZ Direct Export,2023-04-29,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,04-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,0.0,84398.82778639183,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-84398.82778639183,-84398.82778639183,-84398.82778639183,-86777.49800001188
79,79,1003570,NZ Direct Export,2023-05-03,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,80.0,230853.024,239803.16460589,0.0,0.0,0.0,0.0,7551.334011492226,0.0,0.0,-8950.14060589001,-8950.14060589001,-8950.14060589001,-16501.47461738224
80,80,1003570,NZ Direct Export,2023-05-04,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,15.675,45232.766,46986.43256496658,0.0,0.0,0.0,0.0,1479.589507876758,0.0,0.0,-1753.6665649665738,-1753.6665649665738,-1753.6665649665738,-3233.256072843332
81,81,1003570,NZ Direct Export,2023-05-05,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,67.2,333257.3224,345347.2576151202,0.0,0.0,0.0,0.0,6343.120569653471,0.0,0.0,-12089.935215120204,-12089.935215120204,-12089.935215120204,-18433.055784773675
82,82,1003570,NZ Direct Export,2023-05-09,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,102.4,292571.4264,310686.6434741141,0.0,0.0,0.0,0.0,9665.707534710047,0.0,0.0,-18115.21707411416,-18115.21707411416,-18115.21707411416,-27780.924608824196
83,83,1003570,NZ Direct Export,2023-05-11,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,15.675,45232.766,46986.43256496658,0.0,0.0,0.0,0.0,1479.589507876758,0.0,0.0,-1753.6665649665738,-1753.6665649665738,-1753.6665649665738,-3233.256072843332
84,84,1003570,NZ Direct Export,2023-05-18,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,AMF,FRIESLANDCAMPINA NEDERLAND BV,50.400000000000006,249942.9964,259010.44321134017,0.0,0.0,0.0,0.0,4757.340427240103,0.0,0.0,-9067.446811340153,-9067.446811340153,-9067.446811340153,-13824.787238580257
85,85,1003570,NZ Direct Export,2023-05-23,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,102.4,292571.4264,310686.6434741141,0.0,0.0,0.0,0.0,9665.707534710047,0.0,0.0,-18115.21707411416,-18115.21707411416,-18115.21707411416,-27780.924608824196
86,86,1003570,NZ Direct Export,2023-05-24,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,74.175,219874.5536,248423.930597445,0.0,0.0,0.0,0.0,7001.502503780448,0.0,0.0,-28549.37699744501,-28549.37699744501,-28549.37699744501,-35550.879501225456
87,87,1003570,NZ Direct Export,2023-05-30,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,05-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,100.8,298798.1704,337595.31114556734,0.0,0.0,0.0,0.0,9514.680854480204,0.0,0.0,-38797.14074556733,-38797.14074556733,-38797.14074556733,-48311.82160004752
88,88,1003570,NZ Direct Export,2023-06-02,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,06-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,176.4,524033.53498,590791.7945047428,0.0,0.0,0.0,0.0,16650.691495340358,0.0,0.0,-66758.25952474284,-66758.25952474284,-66758.25952474284,-83408.9510200832
89,89,1003570,NZ Direct Export,2023-06-08,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,06-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,100.8,292510.87102,305832.1646698311,0.0,0.0,0.0,0.0,9514.680854480204,0.0,0.0,-13321.293649831088,-13321.293649831088,-13321.293649831088,-22835.97450431128
90,90,1003570,NZ Direct Export,2023-06-10,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,06-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,150.525,447166.37654,504132.2838312155,0.0,0.0,0.0,0.0,14208.30690099834,0.0,0.0,-56965.907291215495,-56965.907291215495,-56965.907291215495,-71174.21419221387
91,91,1003570,NZ Direct Export,2023-06-16,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,06-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,151.15,449023.06326,506225.5087267113,0.0,0.0,0.0,0.0,14267.301697963125,0.0,0.0,-57202.44546671132,-57202.44546671132,-57202.44546671132,-71469.74716467444
92,92,1003570,NZ Direct Export,2023-06-25,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,06-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,75.175,218149.84688000003,228084.6525699857,0.0,0.0,0.0,0.0,7095.894178924101,0.0,0.0,-9934.805689985602,-9934.805689985602,-9934.805689985602,-17030.69986890971
93,93,1003570,NZ Direct Export,2023-06-27,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA (THAILAND) PC,06-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,175.925,522622.45086,589200.943584166,0.0,0.0,0.0,0.0,16605.855449647122,0.0,0.0,-66578.49272416602,-66578.49272416602,-66578.49272416602,-83184.34817381318
94,94,1003570,NZ Direct Export,2023-06-28,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA (THAILAND) PC,06-2023,Thailand,BMP,FRIESLANDCAMPINA NEDERLAND BV,47.675,144140.78702,142907.69840732258,0.0,0.0,0.0,0.0,4500.123112473648,0.0,0.0,1233.0886126774203,1233.0886126774203,1233.0886126774203,-3267.034499796228
95,95,1003570,NZ Direct Export,2023-07-02,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,07-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,176.15,518695.80870000005,534447.7758590352,0.0,0.0,0.0,0.0,16627.093576554445,0.0,0.0,-15751.967159035165,-15751.967159035165,-15751.967159035165,-32379.06073558959
96,96,1003570,NZ Direct Export,2023-07-14,Australia,Key Account,Partly Skimmed Milk Powder,FIA PSMP MH TH 25KG MGB,A,Asia,Key Account,Plant - NZ,115309,2023,FRIESLANDCAMPINA (THAILAND) PC,07-2023,Thailand,SMP,FRIESLANDCAMPINA NEDERLAND BV,150.1,441988.30735,455410.79282680206,0.0,0.0,0.0,0.0,14168.190439062288,0.0,0.0,-13422.485476801989,-13422.485476801989,-13422.485476801989,-27590.675915864325
97,97,1003576,NZ Direct Export,2022-08-10,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA VIETNAM COMPA,08-2022,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,213390.26856,195818.89044166807,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,17571.378118331922,17571.378118331922,17571.378118331922,14399.817833505189
98,98,1003576,NZ Direct Export,2022-09-04,Australia,Key Account,Skimmilk Powder,FIA SMP Reg MH 25kgMBG,A,Asia,Key Account,Plant - NZ,111819,2023,FRIESLANDCAMPINA VIETNAM COMPA,09-2022,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,50.375,207838.92528,168713.92657696386,0.0,0.0,0.0,0.0,4754.980635361511,0.0,0.0,39124.99870303615,39124.99870303615,39124.99870303615,34370.01806767464
99,99,1003576,NZ Direct Export,2022-09-09,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA VIETNAM COMPA,09-2022,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,16.8,102658.7016,97909.44522083404,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,0.0,4749.256379165963,4749.256379165963,4749.256379165963,3163.4762367525955
100,100,1003576,NZ Direct Export,2022-09-21,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA VIETNAM COMPA,09-2022,Vietnam,BMP,FRIESLANDCAMPINA NEDERLAND BV,32.0,127455.39072,95921.265842356,0.0,0.0,0.0,0.0,3020.53360459689,0.0,0.0,31534.124877643997,31534.124877643997,31534.124877643997,28513.5912730471
101,101,1003576,NZ Direct Export,2022-10-03,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA VIETNAM COMPA,10-2022,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,195297.29658,195818.89044166807,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,-521.5938616681088,-521.5938616681088,-521.5938616681088,-3693.154146494844
102,102,1003576,NZ Direct Export,2022-11-01,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Asia,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA VIETNAM COMPA,11-2022,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,97934.369,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,4319.755597307085,4319.755597307085,4319.755597307085,1941.0853836870333
103,103,1003576,NZ Direct Export,2023-01-10,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA VIETNAM COMPA,01-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,198.0,656133.28704,571942.9002568126,0.0,0.0,0.0,0.0,18689.55167844326,0.0,0.0,84190.38678318745,84190.38678318745,84190.38678318745,65500.8351047442
104,104,1003576,NZ Direct Export,2023-01-12,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA VIETNAM COMPA,01-2023,Vietnam,BMP,FRIESLANDCAMPINA NEDERLAND BV,32.0,101093.20192,95921.265842356,0.0,0.0,0.0,0.0,3020.53360459689,0.0,0.0,5171.936077644001,5171.936077644001,5171.936077644001,2151.4024730471106
105,105,1003576,NZ Direct Export,2023-01-16,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA VIETNAM COMPA,01-2023,Vietnam,BMP,FRIESLANDCAMPINA NEDERLAND BV,32.0,100717.84448,95921.265842356,0.0,0.0,0.0,0.0,3020.53360459689,0.0,0.0,4796.578637644008,4796.578637644008,4796.578637644008,1776.045033047118
106,106,1003576,NZ Direct Export,2023-01-23,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA VIETNAM COMPA,01-2023,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,188545.30496,195818.89044166807,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,-7273.585481668066,-7273.585481668066,-7273.585481668066,-10445.1457664948
107,107,1003576,NZ Direct Export,2023-02-20,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA VIETNAM COMPA,02-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,144.0,436498.0992,415958.4729140455,0.0,0.0,0.0,0.0,13592.401220686006,0.0,0.0,20539.62628595449,20539.62628595449,20539.62628595449,6947.225065268489
108,108,1003576,NZ Direct Export,2023-02-28,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA VIETNAM COMPA,02-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,198.0,608581.2744,571942.9002568126,0.0,0.0,0.0,0.0,18689.55167844326,0.0,0.0,36638.3741431874,36638.3741431874,36638.3741431874,17948.822464744142
109,109,1003576,NZ Direct Export,2023-03-01,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA VIETNAM COMPA,03-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,72.0,222014.628,207979.23645702275,0.0,0.0,0.0,0.0,6796.200610343003,0.0,0.0,14035.391542977246,14035.391542977246,14035.391542977246,7239.190932634243
110,110,1003576,NZ Direct Export,2023-03-02,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA VIETNAM COMPA,03-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,18.0,55503.657,51994.80911425569,0.0,0.0,0.0,0.0,1699.0501525857508,0.0,0.0,3508.8478857443115,3508.8478857443115,3508.8478857443115,1809.7977331585607
111,111,1003576,NZ Direct Export,2023-03-06,New Zealand,Key Account,Buttermilk Powder,BMP REM/UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111522,2023,FRIESLANDCAMPINA VIETNAM COMPA,03-2023,Vietnam,BMP,FRIESLANDCAMPINA NEDERLAND BV,32.0,100863.9104,95921.265842356,0.0,0.0,0.0,0.0,3020.53360459689,0.0,0.0,4942.644557643987,4942.644557643987,4942.644557643987,1922.1109530470967
112,112,1003576,NZ Direct Export,2023-03-10,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA VIETNAM COMPA,03-2023,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,177508.25400000002,172673.6288075601,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,4834.625192439912,4834.625192439912,4834.625192439912,1663.0649076131758
113,113,1003576,NZ Direct Export,2023-03-10,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA VIETNAM COMPA,03-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,162.0,499532.913,467953.2820283012,0.0,0.0,0.0,0.0,15291.451373271757,0.0,0.0,31579.630971698803,31579.630971698803,31579.630971698803,16288.179598427048
114,114,1003576,NZ Direct Export,2023-03-31,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA VIETNAM COMPA,03-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,18.0,55503.657,51994.80911425569,0.0,0.0,0.0,0.0,1699.0501525857508,0.0,0.0,3508.8478857443115,3508.8478857443115,3508.8478857443115,1809.7977331585607
115,115,1003576,NZ Direct Export,2023-04-18,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA VIETNAM COMPA,04-2023,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,67.2,346283.4816,345347.2576151202,0.0,0.0,0.0,0.0,6343.120569653471,0.0,0.0,936.2239848797908,936.2239848797908,936.2239848797908,-5406.89658477368
